
# Starting new run with hyperparams:
{
  "learning_rate": 3e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.1,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "cosine",
  "fold": 1
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
2.857, 140, 0.9031, None, None, None, None, None
3.000, 147, None, 0.8818, 0.2300, 0.6403, 0.3384, 0.7958
3.061, 150, 0.3616, None, None, None, None, None
3.265, 160, 0.3970, None, None, None, None, None
3.469, 170, 0.3945, None, None, None, None, None
3.673, 180, 0.2730, None, None, None, None, None
3.878, 190, 0.3933, None, None, None, None, None
4.000, 196, None, 0.5743, 0.1907, 0.6552, 0.2954, 0.5922
4.082, 200, 0.3974, None, None, None, None, None
4.286, 210, 0.2270, None, None, None, None, None
4.490, 220, 0.1677, None, None, None, None, None
4.694, 230, 0.1756, None, None, None, None, None
4.898, 240, 0.4196, None, None, None, None, None
5.000, 245, None, 0.6037, 0.2336, 0.6317, 0.3410, 0.7538
5.102, 250, 0.1846, None, None, None, None, None
5.306, 260, 0.0960, None, None, None, None, None
5.510, 270, 0.1392, None, None, None, None, None
5.714, 280, 0.1729, None, None, None, None, None
5.918, 290, 0.0775, None, None, None, None, None
6.000, 294, None, 0.6386, 0.4462, 0.7452, 0.5581, 0.8985
6.122, 300, 0.0305, None, None, None, None, None
6.327, 310, 0.0850, None, None, None, None, None
6.531, 320, 0.0826, None, None, None, None, None
6.735, 330, 0.0816, None, None, None, None, None
6.939, 340, 0.0392, None, None, None, None, None
7.000, 343, None, 0.8221, 0.5103, 0.7452, 0.6057, 0.9275
7.143, 350, 0.0771, None, None, None, None, None
7.347, 360, 0.0581, None, None, None, None, None
7.551, 370, 0.0400, None, None, None, None, None
7.755, 380, 0.0663, None, None, None, None, None
7.959, 390, 0.0204, None, None, None, None, None
8.000, 392, None, 0.7855, 0.5202, 0.7452, 0.6127, 0.9237
8.163, 400, 0.0722, None, None, None, None, None
8.367, 410, 0.0270, None, None, None, None, None
8.571, 420, 0.0466, None, None, None, None, None
8.776, 430, 0.0402, None, None, None, None, None
8.980, 440, 0.0681, None, None, None, None, None
9.000, 441, None, 0.8637, 0.5460, 0.7366, 0.6272, 0.9311
9.184, 450, 0.0502, None, None, None, None, None
9.388, 460, 0.0144, None, None, None, None, None
9.592, 470, 0.0077, None, None, None, None, None
9.796, 480, 0.0301, None, None, None, None, None
10.000, 490, 0.0623, None, None, None, None, None
10.000, 490, None, 0.9179, 0.5793, 0.7430, 0.6510, 0.9370
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 0.9179, 0.5793, 0.7430, 0.6510, 0.9370

# Starting new run with hyperparams:
{
  "learning_rate": 7e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.15,
  "dropout_rate": 0.2,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "linear",
  "fold": 4
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.2513, None, None, None, None, None
0.408, 20, 2.9803, None, None, None, None, None
0.612, 30, 2.8264, None, None, None, None, None
0.816, 40, 2.6323, None, None, None, None, None
1.000, 49, None, 2.4564, 0.0247, 0.1855, 0.0436, 0.4237
1.020, 50, 2.3162, None, None, None, None, None
1.224, 60, 1.8413, None, None, None, None, None
1.429, 70, 1.8199, None, None, None, None, None
1.633, 80, 1.4201, None, None, None, None, None
1.837, 90, 1.6865, None, None, None, None, None
2.000, 98, None, 1.6562, 0.0529, 0.3258, 0.0910, 0.5573
2.041, 100, 1.2471, None, None, None, None, None
2.245, 110, 0.7525, None, None, None, None, None
2.449, 120, 0.6403, None, None, None, None, None
2.653, 130, 0.5932, None, None, None, None, None
2.857, 140, 0.5479, None, None, None, None, None
3.000, 147, None, 1.5536, 0.1376, 0.5088, 0.2166, 0.6968
3.061, 150, 0.4583, None, None, None, None, None
3.265, 160, 0.3183, None, None, None, None, None
3.469, 170, 0.3388, None, None, None, None, None
3.673, 180, 0.1913, None, None, None, None, None
3.878, 190, 0.3479, None, None, None, None, None
4.000, 196, None, 1.6754, 0.1287, 0.4411, 0.1993, 0.7326
4.082, 200, 0.5184, None, None, None, None, None
4.286, 210, 0.1505, None, None, None, None, None
4.490, 220, 0.2577, None, None, None, None, None
4.694, 230, 0.2159, None, None, None, None, None
4.898, 240, 0.1906, None, None, None, None, None
5.000, 245, None, 1.9405, 0.2514, 0.5764, 0.3501, 0.8234
5.102, 250, 0.1321, None, None, None, None, None
5.306, 260, 0.1424, None, None, None, None, None
5.510, 270, 0.1306, None, None, None, None, None
5.714, 280, 0.1154, None, None, None, None, None
5.918, 290, 0.1659, None, None, None, None, None
6.000, 294, None, 2.0392, 0.4246, 0.6065, 0.4995, 0.9270
6.122, 300, 0.0817, None, None, None, None, None
6.327, 310, 0.0213, None, None, None, None, None
6.531, 320, 0.0872, None, None, None, None, None
6.735, 330, 0.1522, None, None, None, None, None
6.939, 340, 0.0343, None, None, None, None, None
7.000, 343, None, 1.9868, 0.4550, 0.6216, 0.5254, 0.9293
7.143, 350, 0.0559, None, None, None, None, None
7.347, 360, 0.0703, None, None, None, None, None
7.551, 370, 0.0472, None, None, None, None, None
7.755, 380, 0.0849, None, None, None, None, None
7.959, 390, 0.0094, None, None, None, None, None
8.000, 392, None, 2.2757, 0.4773, 0.6316, 0.5437, 0.9327
8.163, 400, 0.0229, None, None, None, None, None
8.367, 410, 0.0377, None, None, None, None, None
8.571, 420, 0.0279, None, None, None, None, None
8.776, 430, 0.1266, None, None, None, None, None
8.980, 440, 0.0094, None, None, None, None, None
9.000, 441, None, 2.2765, 0.5336, 0.6566, 0.5888, 0.9418
9.184, 450, 0.0159, None, None, None, None, None
9.388, 460, 0.0077, None, None, None, None, None
9.592, 470, 0.0408, None, None, None, None, None
9.796, 480, 0.0381, None, None, None, None, None
10.000, 490, 0.0524, None, None, None, None, None
10.000, 490, None, 2.4425, 0.5539, 0.6441, 0.5956, 0.9473
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 2.4425, 0.5539, 0.6441, 0.5956, 0.9473

# Starting new run with hyperparams:
{
  "learning_rate": 7e-05,
  "batch_size": 1,
  "epochs": 10,
  "weight_decay": 0.15,
  "dropout_rate": 0.2,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "linear",
  "fold": 5
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.204, 10, 3.2476, None, None, None, None, None
0.408, 20, 3.0170, None, None, None, None, None
0.612, 30, 2.9301, None, None, None, None, None
0.816, 40, 2.6543, None, None, None, None, None
1.000, 49, None, 2.1546, 0.0334, 0.2850, 0.0598, 0.3809
1.020, 50, 2.4442, None, None, None, None, None
1.224, 60, 2.1025, None, None, None, None, None
1.429, 70, 1.4787, None, None, None, None, None
1.633, 80, 1.5889, None, None, None, None, None
1.837, 90, 1.3357, None, None, None, None, None
2.000, 98, None, 1.1388, 0.1050, 0.5623, 0.1770, 0.5661
2.041, 100, 1.4304, None, None, None, None, None
2.245, 110, 0.6105, None, None, None, None, None
2.449, 120, 0.6943, None, None, None, None, None
2.653, 130, 0.8288, None, None, None, None, None
2.857, 140, 0.6134, None, None, None, None, None
3.000, 147, None, 0.9366, 0.2202, 0.6616, 0.3304, 0.7992
3.061, 150, 0.4948, None, None, None, None, None
3.265, 160, 0.3773, None, None, None, None, None
3.469, 170, 0.3460, None, None, None, None, None
3.673, 180, 0.2663, None, None, None, None, None
3.878, 190, 0.2780, None, None, None, None, None
4.000, 196, None, 0.8696, 0.2471, 0.6438, 0.3571, 0.7870
4.082, 200, 0.2530, None, None, None, None, None
4.286, 210, 0.1235, None, None, None, None, None
4.490, 220, 0.2227, None, None, None, None, None
4.694, 230, 0.0964, None, None, None, None, None
4.898, 240, 0.2661, None, None, None, None, None
5.000, 245, None, 0.8197, 0.3652, 0.6997, 0.4799, 0.8760
5.102, 250, 0.1752, None, None, None, None, None
5.306, 260, 0.0743, None, None, None, None, None
5.510, 270, 0.1685, None, None, None, None, None
5.714, 280, 0.2171, None, None, None, None, None
5.918, 290, 0.0728, None, None, None, None, None
6.000, 294, None, 1.0736, 0.4787, 0.7150, 0.5735, 0.9124
6.122, 300, 0.0551, None, None, None, None, None
6.327, 310, 0.0720, None, None, None, None, None
6.531, 320, 0.0688, None, None, None, None, None
6.735, 330, 0.1408, None, None, None, None, None
6.939, 340, 0.0869, None, None, None, None, None
7.000, 343, None, 1.1511, 0.5604, 0.7557, 0.6436, 0.9296
7.143, 350, 0.0572, None, None, None, None, None
7.347, 360, 0.1011, None, None, None, None, None
7.551, 370, 0.0429, None, None, None, None, None
7.755, 380, 0.0519, None, None, None, None, None
7.959, 390, 0.0147, None, None, None, None, None
8.000, 392, None, 1.3505, 0.6260, 0.7710, 0.6910, 0.9381
8.163, 400, 0.0227, None, None, None, None, None
8.367, 410, 0.0347, None, None, None, None, None
8.571, 420, 0.0428, None, None, None, None, None
8.776, 430, 0.0580, None, None, None, None, None
8.980, 440, 0.0826, None, None, None, None, None
9.000, 441, None, 1.4465, 0.6448, 0.7761, 0.7044, 0.9404
9.184, 450, 0.0328, None, None, None, None, None
9.388, 460, 0.0601, None, None, None, None, None
9.592, 470, 0.0154, None, None, None, None, None
9.796, 480, 0.0094, None, None, None, None, None
10.000, 490, 0.0426, None, None, None, None, None
10.000, 490, None, 1.5237, 0.6747, 0.7812, 0.7241, 0.9427
10.000, 490, None, None, None, None, None, None
10.000, 490, None, 1.5237, 0.6747, 0.7812, 0.7241, 0.9427

# Starting new run with hyperparams:
{
  "learning_rate": 7e-05,
  "batch_size": 2,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.1,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "cosine",
  "fold": 1
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.417, 10, 3.1897, None, None, None, None, None
0.833, 20, 2.9723, None, None, None, None, None
1.000, 24, None, 2.7508, 0.0095, 0.0979, 0.0173, 0.0706
1.250, 30, 2.6226, None, None, None, None, None
1.667, 40, 2.4269, None, None, None, None, None
2.000, 48, None, 1.9887, 0.0331, 0.2447, 0.0584, 0.4655
2.083, 50, 1.9171, None, None, None, None, None
2.500, 60, 1.1746, None, None, None, None, None
2.917, 70, 0.9702, None, None, None, None, None
3.000, 72, None, 1.5000, 0.0827, 0.3872, 0.1362, 0.2134
3.333, 80, 0.6317, None, None, None, None, None
3.750, 90, 0.4938, None, None, None, None, None
4.000, 96, None, 1.2924, 0.1528, 0.4766, 0.2314, 0.7551
4.167, 100, 0.3618, None, None, None, None, None
4.583, 110, 0.2147, None, None, None, None, None
5.000, 120, 0.2016, None, None, None, None, None
5.000, 120, None, 1.5049, 0.1274, 0.4128, 0.1947, 0.6603
5.417, 130, 0.1372, None, None, None, None, None
5.833, 140, 0.1156, None, None, None, None, None
6.000, 144, None, 1.5527, 0.2573, 0.5085, 0.3417, 0.8496
6.250, 150, 0.0718, None, None, None, None, None
6.667, 160, 0.0694, None, None, None, None, None
7.000, 168, None, 1.7597, 0.3174, 0.5085, 0.3908, 0.8845
7.083, 170, 0.0686, None, None, None, None, None
7.500, 180, 0.0373, None, None, None, None, None
7.917, 190, 0.0385, None, None, None, None, None
8.000, 192, None, 1.9302, 0.3505, 0.5362, 0.4239, 0.8939
8.333, 200, 0.0323, None, None, None, None, None
8.750, 210, 0.0406, None, None, None, None, None
9.000, 216, None, 1.9738, 0.4105, 0.5660, 0.4758, 0.9102
9.167, 220, 0.0264, None, None, None, None, None
9.583, 230, 0.0315, None, None, None, None, None
10.000, 240, 0.0267, None, None, None, None, None
10.000, 240, None, 1.9814, 0.4140, 0.5681, 0.4789, 0.9102
10.000, 240, None, None, None, None, None, None
10.000, 240, None, 1.9814, 0.4140, 0.5681, 0.4789, 0.9102

# Starting new run with hyperparams:
{
  "learning_rate": 7e-05,
  "batch_size": 2,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.1,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "cosine",
  "fold": 2
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.400, 10, 3.1887, None, None, None, None, None
0.800, 20, 2.8697, None, None, None, None, None
1.000, 25, None, 2.6186, 0.0207, 0.1805, 0.0371, 0.3337
1.200, 30, 2.5168, None, None, None, None, None
1.600, 40, 2.1428, None, None, None, None, None
2.000, 50, 1.6425, None, None, None, None, None
2.000, 50, None, 2.0369, 0.0628, 0.3610, 0.1070, 0.5711
2.400, 60, 0.9988, None, None, None, None, None
2.800, 70, 0.8224, None, None, None, None, None
3.000, 75, None, 1.6108, 0.1002, 0.5043, 0.1671, 0.4678
3.200, 80, 0.5876, None, None, None, None, None
3.600, 90, 0.5089, None, None, None, None, None
4.000, 100, 0.4361, None, None, None, None, None
4.000, 100, None, 1.5564, 0.1916, 0.6160, 0.2923, 0.6520
4.400, 110, 0.1516, None, None, None, None, None
4.800, 120, 0.2514, None, None, None, None, None
5.000, 125, None, 1.3666, 0.1818, 0.5903, 0.2780, 0.6707
5.200, 130, 0.2019, None, None, None, None, None
5.600, 140, 0.1164, None, None, None, None, None
6.000, 150, 0.1683, None, None, None, None, None
6.000, 150, None, 1.4761, 0.2679, 0.6017, 0.3707, 0.8106
6.400, 160, 0.0754, None, None, None, None, None
6.800, 170, 0.1494, None, None, None, None, None
7.000, 175, None, 1.7633, 0.3339, 0.5845, 0.4250, 0.8672
7.200, 180, 0.0849, None, None, None, None, None
7.600, 190, 0.0630, None, None, None, None, None
8.000, 200, 0.0624, None, None, None, None, None
8.000, 200, None, 1.8584, 0.4004, 0.6390, 0.4923, 0.8883
8.400, 210, 0.0480, None, None, None, None, None
8.800, 220, 0.0519, None, None, None, None, None
9.000, 225, None, 1.9377, 0.4387, 0.6562, 0.5258, 0.8967
9.200, 230, 0.0317, None, None, None, None, None
9.600, 240, 0.0224, None, None, None, None, None
10.000, 250, 0.0412, None, None, None, None, None
10.000, 250, None, 1.9402, 0.4491, 0.6705, 0.5379, 0.8974
10.000, 250, None, None, None, None, None, None
10.000, 250, None, 1.9402, 0.4491, 0.6705, 0.5379, 0.8974

# Starting new run with hyperparams:
{
  "learning_rate": 7e-05,
  "batch_size": 2,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.1,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "cosine",
  "fold": 3
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.400, 10, 3.1710, None, None, None, None, None
0.800, 20, 2.8394, None, None, None, None, None
1.000, 25, None, 2.3813, 0.0296, 0.2270, 0.0523, 0.3448
1.200, 30, 2.5373, None, None, None, None, None
1.600, 40, 2.0745, None, None, None, None, None
2.000, 50, 1.7705, None, None, None, None, None
2.000, 50, None, 1.4335, 0.0546, 0.3298, 0.0936, 0.2265
2.400, 60, 0.9830, None, None, None, None, None
2.800, 70, 1.0726, None, None, None, None, None
3.000, 75, None, 1.0122, 0.1502, 0.5974, 0.2400, 0.6783
3.200, 80, 0.5620, None, None, None, None, None
3.600, 90, 0.3680, None, None, None, None, None
4.000, 100, 0.4189, None, None, None, None, None
4.000, 100, None, 0.7689, 0.1347, 0.5332, 0.2150, 0.5800
4.400, 110, 0.2749, None, None, None, None, None
4.800, 120, 0.2388, None, None, None, None, None
5.000, 125, None, 0.6169, 0.2076, 0.6467, 0.3143, 0.6852
5.200, 130, 0.2000, None, None, None, None, None
5.600, 140, 0.1685, None, None, None, None, None
6.000, 150, 0.0982, None, None, None, None, None
6.000, 150, None, 0.6557, 0.3459, 0.7066, 0.4645, 0.8597
6.400, 160, 0.0860, None, None, None, None, None
6.800, 170, 0.0913, None, None, None, None, None
7.000, 175, None, 0.6797, 0.4307, 0.7259, 0.5407, 0.8954
7.200, 180, 0.0537, None, None, None, None, None
7.600, 190, 0.0525, None, None, None, None, None
8.000, 200, 0.0882, None, None, None, None, None
8.000, 200, None, 0.7624, 0.4789, 0.7281, 0.5777, 0.9156
8.400, 210, 0.0443, None, None, None, None, None
8.800, 220, 0.0281, None, None, None, None, None
9.000, 225, None, 0.7904, 0.5037, 0.7281, 0.5954, 0.9200
9.200, 230, 0.0786, None, None, None, None, None
9.600, 240, 0.0197, None, None, None, None, None
10.000, 250, 0.0424, None, None, None, None, None
10.000, 250, None, 0.7965, 0.5151, 0.7323, 0.6048, 0.9222
10.000, 250, None, None, None, None, None, None
10.000, 250, None, 0.7965, 0.5151, 0.7323, 0.6048, 0.9222

# Starting new run with hyperparams:
{
  "learning_rate": 7e-05,
  "batch_size": 2,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.1,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "cosine",
  "fold": 4
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.400, 10, 3.1598, None, None, None, None, None
0.800, 20, 2.8597, None, None, None, None, None
1.000, 25, None, 2.5608, 0.0144, 0.1504, 0.0262, 0.3001
1.200, 30, 2.4559, None, None, None, None, None
1.600, 40, 2.1974, None, None, None, None, None
2.000, 50, 2.0649, None, None, None, None, None
2.000, 50, None, 2.0291, 0.0378, 0.2481, 0.0656, 0.5025
2.400, 60, 1.2765, None, None, None, None, None
2.800, 70, 0.9773, None, None, None, None, None
3.000, 75, None, 1.5465, 0.0602, 0.3709, 0.1036, 0.2766
3.200, 80, 0.8552, None, None, None, None, None
3.600, 90, 0.4899, None, None, None, None, None
4.000, 100, 0.4834, None, None, None, None, None
4.000, 100, None, 1.4698, 0.0936, 0.4561, 0.1554, 0.6387
4.400, 110, 0.3163, None, None, None, None, None
4.800, 120, 0.3490, None, None, None, None, None
5.000, 125, None, 1.5987, 0.1226, 0.4812, 0.1954, 0.6859
5.200, 130, 0.2147, None, None, None, None, None
5.600, 140, 0.1952, None, None, None, None, None
6.000, 150, 0.1555, None, None, None, None, None
6.000, 150, None, 1.7881, 0.1965, 0.5564, 0.2904, 0.7873
6.400, 160, 0.1172, None, None, None, None, None
6.800, 170, 0.1158, None, None, None, None, None
7.000, 175, None, 1.7995, 0.2774, 0.5840, 0.3761, 0.8617
7.200, 180, 0.1026, None, None, None, None, None
7.600, 190, 0.0646, None, None, None, None, None
8.000, 200, 0.0716, None, None, None, None, None
8.000, 200, None, 2.0976, 0.3877, 0.6015, 0.4715, 0.9137
8.400, 210, 0.0400, None, None, None, None, None
8.800, 220, 0.0777, None, None, None, None, None
9.000, 225, None, 2.0402, 0.4142, 0.6291, 0.4995, 0.9136
9.200, 230, 0.0361, None, None, None, None, None
9.600, 240, 0.0320, None, None, None, None, None
10.000, 250, 0.0540, None, None, None, None, None
10.000, 250, None, 2.0509, 0.4220, 0.6241, 0.5035, 0.9189
10.000, 250, None, None, None, None, None, None
10.000, 250, None, 2.0509, 0.4220, 0.6241, 0.5035, 0.9189

# Starting new run with hyperparams:
{
  "learning_rate": 7e-05,
  "batch_size": 2,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.1,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "cosine",
  "fold": 5
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.400, 10, 3.1768, None, None, None, None, None
0.800, 20, 2.9014, None, None, None, None, None
1.000, 25, None, 2.5643, 0.0155, 0.1552, 0.0282, 0.2261
1.200, 30, 2.5435, None, None, None, None, None
1.600, 40, 2.3038, None, None, None, None, None
2.000, 50, 1.9569, None, None, None, None, None
2.000, 50, None, 1.6922, 0.0498, 0.3588, 0.0874, 0.4729
2.400, 60, 1.5420, None, None, None, None, None
2.800, 70, 1.3527, None, None, None, None, None
3.000, 75, None, 1.2140, 0.0804, 0.4885, 0.1381, 0.5338
3.200, 80, 0.7908, None, None, None, None, None
3.600, 90, 0.6445, None, None, None, None, None
4.000, 100, 0.6668, None, None, None, None, None
4.000, 100, None, 1.0739, 0.1351, 0.4809, 0.2109, 0.7698
4.400, 110, 0.3183, None, None, None, None, None
4.800, 120, 0.3477, None, None, None, None, None
5.000, 125, None, 0.9692, 0.1162, 0.4885, 0.1877, 0.6732
5.200, 130, 0.2862, None, None, None, None, None
5.600, 140, 0.2997, None, None, None, None, None
6.000, 150, 0.2002, None, None, None, None, None
6.000, 150, None, 0.8971, 0.1632, 0.5547, 0.2522, 0.7355
6.400, 160, 0.1680, None, None, None, None, None
6.800, 170, 0.1284, None, None, None, None, None
7.000, 175, None, 1.0070, 0.2735, 0.6209, 0.3798, 0.8492
7.200, 180, 0.1019, None, None, None, None, None
7.600, 190, 0.1167, None, None, None, None, None
8.000, 200, 0.0828, None, None, None, None, None
8.000, 200, None, 1.0177, 0.3676, 0.6463, 0.4686, 0.8909
8.400, 210, 0.0427, None, None, None, None, None
8.800, 220, 0.0758, None, None, None, None, None
9.000, 225, None, 1.0820, 0.3946, 0.6667, 0.4957, 0.8954
9.200, 230, 0.1034, None, None, None, None, None
9.600, 240, 0.0598, None, None, None, None, None
10.000, 250, 0.0699, None, None, None, None, None
10.000, 250, None, 1.0911, 0.4206, 0.6743, 0.5181, 0.9026
10.000, 250, None, None, None, None, None, None
10.000, 250, None, 1.0911, 0.4206, 0.6743, 0.5181, 0.9026

# Starting new run with hyperparams:
{
  "learning_rate": 7e-05,
  "batch_size": 2,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.1,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "linear",
  "fold": 1
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.417, 10, 3.1895, None, None, None, None, None
0.833, 20, 2.9727, None, None, None, None, None
1.000, 24, None, 2.7590, 0.0094, 0.0894, 0.0170, 0.1108
1.250, 30, 2.6118, None, None, None, None, None
1.667, 40, 2.3606, None, None, None, None, None
2.000, 48, None, 1.7892, 0.0446, 0.3170, 0.0782, 0.3606
2.083, 50, 1.7893, None, None, None, None, None
2.500, 60, 1.1015, None, None, None, None, None
2.917, 70, 0.7336, None, None, None, None, None
3.000, 72, None, 1.4822, 0.0886, 0.4340, 0.1472, 0.3666
3.333, 80, 0.5621, None, None, None, None, None
3.750, 90, 0.4284, None, None, None, None, None
4.000, 96, None, 1.3212, 0.1459, 0.4213, 0.2167, 0.7780
4.167, 100, 0.3038, None, None, None, None, None
4.583, 110, 0.1999, None, None, None, None, None
5.000, 120, 0.1798, None, None, None, None, None
5.000, 120, None, 1.3837, 0.1676, 0.4426, 0.2431, 0.7823
5.417, 130, 0.1110, None, None, None, None, None
5.833, 140, 0.1295, None, None, None, None, None
6.000, 144, None, 1.5582, 0.2231, 0.5255, 0.3133, 0.7801
6.250, 150, 0.0844, None, None, None, None, None
6.667, 160, 0.0914, None, None, None, None, None
7.000, 168, None, 1.5898, 0.3299, 0.5532, 0.4134, 0.8865
7.083, 170, 0.0691, None, None, None, None, None
7.500, 180, 0.0372, None, None, None, None, None
7.917, 190, 0.0386, None, None, None, None, None
8.000, 192, None, 1.7506, 0.3734, 0.5745, 0.4526, 0.8979
8.333, 200, 0.0337, None, None, None, None, None
8.750, 210, 0.0415, None, None, None, None, None
9.000, 216, None, 1.9465, 0.4051, 0.5723, 0.4744, 0.9095
9.167, 220, 0.0340, None, None, None, None, None
9.583, 230, 0.0306, None, None, None, None, None
10.000, 240, 0.0215, None, None, None, None, None
10.000, 240, None, 2.0433, 0.4428, 0.5766, 0.5009, 0.9181
10.000, 240, None, None, None, None, None, None
10.000, 240, None, 2.0433, 0.4428, 0.5766, 0.5009, 0.9181

# Starting new run with hyperparams:
{
  "learning_rate": 7e-05,
  "batch_size": 2,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.1,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "linear",
  "fold": 2
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.400, 10, 3.1870, None, None, None, None, None
0.800, 20, 2.8631, None, None, None, None, None
1.000, 25, None, 2.6162, 0.0233, 0.2092, 0.0419, 0.2942
1.200, 30, 2.5250, None, None, None, None, None
1.600, 40, 2.1760, None, None, None, None, None
2.000, 50, 1.6745, None, None, None, None, None
2.000, 50, None, 2.0899, 0.0584, 0.3324, 0.0994, 0.5244
2.400, 60, 0.9566, None, None, None, None, None
2.800, 70, 0.8110, None, None, None, None, None
3.000, 75, None, 1.4067, 0.1039, 0.4928, 0.1716, 0.4180
3.200, 80, 0.4970, None, None, None, None, None
3.600, 90, 0.4169, None, None, None, None, None
4.000, 100, 0.3833, None, None, None, None, None
4.000, 100, None, 1.4645, 0.1730, 0.5702, 0.2655, 0.5776
4.400, 110, 0.1687, None, None, None, None, None
4.800, 120, 0.3064, None, None, None, None, None
5.000, 125, None, 1.4564, 0.2453, 0.5989, 0.3480, 0.8099
5.200, 130, 0.1650, None, None, None, None, None
5.600, 140, 0.1035, None, None, None, None, None
6.000, 150, 0.2048, None, None, None, None, None
6.000, 150, None, 1.5350, 0.2689, 0.6218, 0.3754, 0.7985
6.400, 160, 0.0930, None, None, None, None, None
6.800, 170, 0.1288, None, None, None, None, None
7.000, 175, None, 1.6884, 0.3360, 0.6046, 0.4319, 0.8724
7.200, 180, 0.1223, None, None, None, None, None
7.600, 190, 0.0693, None, None, None, None, None
8.000, 200, 0.0808, None, None, None, None, None
8.000, 200, None, 1.8163, 0.3757, 0.6103, 0.4651, 0.8826
8.400, 210, 0.0565, None, None, None, None, None
8.800, 220, 0.0830, None, None, None, None, None
9.000, 225, None, 1.7450, 0.4018, 0.6332, 0.4917, 0.8910
9.200, 230, 0.0392, None, None, None, None, None
9.600, 240, 0.0207, None, None, None, None, None
10.000, 250, 0.0577, None, None, None, None, None
10.000, 250, None, 1.8559, 0.4507, 0.6418, 0.5296, 0.9071
10.000, 250, None, None, None, None, None, None
10.000, 250, None, 1.8559, 0.4507, 0.6418, 0.5296, 0.9071

# Starting new run with hyperparams:
{
  "learning_rate": 7e-05,
  "batch_size": 2,
  "epochs": 10,
  "weight_decay": 0.1,
  "dropout_rate": 0.1,
  "gradient_accumulation_steps": 1,
  "warmup_ratio": 0.2,
  "lr_scheduler": "linear",
  "fold": 3
}
epoch,step,train_loss,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.400, 10, 3.1708, None, None, None, None, None
0.800, 20, 2.8372, None, None, None, None, None
1.000, 25, None, 2.3788, 0.0277, 0.2163, 0.0491, 0.3275
1.200, 30, 2.5400, None, None, None, None, None
1.600, 40, 2.0809, None, None, None, None, None
2.000, 50, 1.7534, None, None, None, None, None
2.000, 50, None, 1.4144, 0.0561, 0.3276, 0.0958, 0.2376
2.400, 60, 0.9492, None, None, None, None, None
2.800, 70, 1.0380, None, None, None, None, None
3.000, 75, None, 0.9740, 0.1536, 0.5846, 0.2433, 0.6991
3.200, 80, 0.5559, None, None, None, None, None
3.600, 90, 0.3572, None, None, None, None, None
4.000, 100, 0.4160, None, None, None, None, None
4.000, 100, None, 0.7736, 0.1437, 0.5503, 0.2278, 0.6360
4.400, 110, 0.2698, None, None, None, None, None
4.800, 120, 0.2453, None, None, None, None, None
5.000, 125, None, 0.6493, 0.1954, 0.6724, 0.3028, 0.6021
5.200, 130, 0.1997, None, None, None, None, None
